date,equity,cash,n_positions,exposure,drawdown
2021-05-15,100000.0,100000.0,0,0.0,0.0
2021-05-16,100000.0,100000.0,0,0.0,0.0
2021-05-17,100000.0,100000.0,0,0.0,0.0
2021-05-18,100000.0,100000.0,0,0.0,0.0
2021-05-19,100000.0,100000.0,0,0.0,0.0
2021-05-20,100000.0,100000.0,0,0.0,0.0
2021-05-21,100000.0,100000.0,0,0.0,0.0
2021-05-22,100000.0,100000.0,0,0.0,0.0
2021-05-23,100000.0,100000.0,0,0.0,0.0
2021-05-24,100000.0,100000.0,0,0.0,0.0
2021-05-25,100000.0,100000.0,0,0.0,0.0
2021-05-26,100000.0,100000.0,0,0.0,0.0
2021-05-27,100000.0,100000.0,0,0.0,0.0
2021-05-28,100000.0,100000.0,0,0.0,0.0
2021-05-29,100000.0,100000.0,0,0.0,0.0
2021-05-30,100000.0,100000.0,0,0.0,0.0
2021-05-31,100000.0,100000.0,0,0.0,0.0
2021-06-01,100000.0,100000.0,0,0.0,0.0
2021-06-02,100000.0,100000.0,0,0.0,0.0
2021-06-03,100000.0,100000.0,0,0.0,0.0
2021-06-04,100000.0,100000.0,0,0.0,0.0
2021-06-05,100000.0,100000.0,0,0.0,0.0
2021-06-06,100000.0,100000.0,0,0.0,0.0
2021-06-07,100000.0,100000.0,0,0.0,0.0
2021-06-08,100000.0,100000.0,0,0.0,0.0
2021-06-09,100000.0,100000.0,0,0.0,0.0
2021-06-10,100000.0,100000.0,0,0.0,0.0
2021-06-11,100000.0,100000.0,0,0.0,0.0
2021-06-12,100000.0,100000.0,0,0.0,0.0
2021-06-13,100000.0,100000.0,0,0.0,0.0
2021-06-14,100000.0,100000.0,0,0.0,0.0
2021-06-15,100000.0,100000.0,0,0.0,0.0
2021-06-16,100000.0,100000.0,0,0.0,0.0
2021-06-17,100000.0,100000.0,0,0.0,0.0
2021-06-18,100000.0,100000.0,0,0.0,0.0
2021-06-19,100000.0,100000.0,0,0.0,0.0
2021-06-20,100000.0,100000.0,0,0.0,0.0
2021-06-21,100000.0,100000.0,0,0.0,0.0
2021-06-22,99170.42949606973,84069.52637603763,2,0.15227223676217494,0.008295705039302702
2021-06-23,100683.71023356915,84069.52637603763,2,0.16501362354435922,0.0
2021-06-24,101234.50781515935,84069.52637603763,2,0.16955662460929508,0.0
2021-06-25,99728.46230794826,84069.52637603763,2,0.1570157161709554,0.014876799815740005
2021-06-26,99826.34077262275,84069.52637603763,2,0.1578422516004554,0.013909950993269284
2021-06-27,100884.54931754929,84069.52637603763,2,0.16667589888897505,0.0034569091623286884
2021-06-28,101298.62311368555,84069.52637603763,2,0.17008224009433998,0.0
2021-06-29,102372.9845370108,84069.52637603763,2,0.17879187799156077,0.0
2021-06-30,102435.66530691068,93788.71150807638,1,0.08441350747248914,0.0
2021-07-01,101882.43121548284,93788.71150807638,1,0.07944176057487405,0.005400795609324982
2021-07-02,101828.36125463294,93788.71150807638,1,0.07895295227674869,0.005928638726152479
2021-07-03,102025.75218167761,93788.71150807638,1,0.08073491738569598,0.004001664107954162
2021-07-04,102295.7590551991,93788.71150807638,1,0.08316129256670651,0.0013657962907001604
2021-07-05,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-06,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-07,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-08,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-09,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-10,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-11,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-12,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-13,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-14,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-15,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-16,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-17,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-18,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-19,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-20,102295.91073200083,102295.91073200083,0,0.0,0.0013643155876532542
2021-07-21,106953.93945657214,47992.75716083542,3,0.5512763961319768,0.0
2021-07-22,107827.34414556905,47992.75716083542,3,0.5549110706460112,0.0
2021-07-23,109596.68369809346,47992.75716083542,3,0.5620966297388951,0.0
2021-07-24,109786.784094841,71456.31554554951,2,0.34913554363865074,0.0
2021-07-25,109648.68200515,91699.6726832919,1,0.1636956230902536,0.0012579117862829769
2021-07-26,110218.83445074767,91699.6726832919,1,0.1680217529040488,0.0
2021-07-27,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-07-28,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-07-29,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-07-30,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-07-31,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-01,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-02,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-03,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-04,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-05,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-06,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-07,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-08,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-09,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-10,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-11,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-12,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-13,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-14,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-15,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-16,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-17,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-18,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-19,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-20,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-21,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-22,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-23,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-24,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-25,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-26,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-27,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-28,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-29,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-30,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-08-31,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-01,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-02,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-03,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-04,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-05,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-06,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-07,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-08,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-09,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-10,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-11,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-12,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-13,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-14,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-15,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-16,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-17,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-18,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-19,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-20,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-21,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-22,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-23,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-24,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-25,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-26,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-27,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-28,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-29,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-09-30,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-01,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-02,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-03,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-04,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-05,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-06,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-07,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-08,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-09,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-10,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-11,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-12,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-13,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-14,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-15,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-16,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-17,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-18,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-19,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-20,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-21,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-22,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-23,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-24,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-25,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-26,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-27,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-28,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-29,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-30,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-10-31,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-01,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-02,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-03,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-04,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-05,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-06,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-07,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-08,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-09,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-10,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-11,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-12,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-13,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-14,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-15,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-16,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-17,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-18,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-19,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-20,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-21,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-22,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-23,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-24,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-25,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-26,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-27,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-28,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-29,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-11-30,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-01,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-02,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-03,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-04,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-05,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-06,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-07,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-08,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-09,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-10,110157.6141550225,110157.6141550225,0,0.0,0.0005554431420931865
2021-12-11,110435.13189206114,98088.52343700583,1,0.1117996442212143,0.0
2021-12-12,110541.5577255103,98088.52343700583,1,0.11265477477191924,0.0
2021-12-13,109233.39407359483,98088.52343700583,1,0.10202805406815658,0.011834134409104483
2021-12-14,108578.61895407815,63600.38564522576,3,0.4142457671880624,0.01775747340476595
2021-12-15,112594.24466057582,63600.38564522576,3,0.4351364420361439,0.0
2021-12-16,111743.36940952964,63600.38564522576,3,0.4308352613555446,0.007557004832806582
2021-12-17,111255.1012873935,63600.38564522576,3,0.42833735344023793,0.011893533077283592
2021-12-18,112419.70846714277,63600.38564522576,3,0.4342594682691743,0.0015501342360721556
2021-12-19,112105.21102323523,76716.62642836789,2,0.3156729671338169,0.004343327128440874
2021-12-20,111922.12943511776,76716.62642836789,2,0.3145535488328857,0.00596935684842681
2021-12-21,112492.41812565665,76716.62642836789,2,0.31802847065947476,0.000904367139067617
2021-12-22,112636.39408972743,94404.01195416081,1,0.16186936986852124,0.0
2021-12-23,113151.6434315293,94404.01195416081,1,0.16568589645552176,0.0
2021-12-24,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2021-12-25,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2021-12-26,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2021-12-27,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2021-12-28,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2021-12-29,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2021-12-30,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2021-12-31,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2022-01-01,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2022-01-02,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2022-01-03,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2022-01-04,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2022-01-05,113142.33073420313,113142.33073420313,0,0.0,8.230280218424901e-05
2022-01-06,112525.89287044363,93325.5426993177,1,0.17063050717786524,0.005530194189926472
2022-01-07,110735.35677087189,93325.5426993177,1,0.15722001155943102,0.021354410659705187
2022-01-08,111515.2903128115,93325.5426993177,1,0.16311438155673322,0.014461593920268571
2022-01-09,111992.49277554301,58041.86779865089,3,0.48173429878930135,0.010244222892685772
2022-01-10,110372.1585892778,58041.86779865089,3,0.4741258253846508,0.024564246333138213
2022-01-11,113392.08657242099,58041.86779865089,3,0.4881312307311599,0.0
2022-01-12,116593.7577814215,58041.86779865089,3,0.5021871761997578,0.0
2022-01-13,115157.71998180922,78429.90979774261,2,0.31893485030676433,0.012316592474053598
2022-01-14,115520.45411145827,78429.90979774261,2,0.32107339430928283,0.009205498565157835
2022-01-15,115844.3911767406,78429.90979774261,2,0.3229718849479362,0.006427158871453026
2022-01-16,115965.02599487807,78429.90979774261,2,0.3236761762877827,0.005392499551494987
2022-01-17,114180.76730096265,78429.90979774261,2,0.31310752544678877,0.020695708984545258
2022-01-18,114123.89163868662,78429.90979774261,2,0.31276520041877165,0.021183519510239536
2022-01-19,113004.42602250035,78429.90979774261,2,0.3059571862952836,0.0307849393245398
2022-01-20,111380.93173964386,78429.90979774261,2,0.2958407819654913,0.04470930640686734
2022-01-21,106953.18044156421,92706.43992719779,1,0.13320539375778898,0.0826851927864826
2022-01-22,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-23,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-24,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-25,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-26,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-27,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-28,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-29,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-30,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-01-31,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-01,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-02,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-03,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-04,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-05,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-06,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-07,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-08,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-09,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-10,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-11,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-12,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-13,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-14,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-15,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-16,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-17,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-18,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-19,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-20,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-21,106089.02030270564,106089.02030270564,0,0.0,0.09009691152084753
2022-02-22,106956.01729336273,88116.06029245628,1,0.17614677021145572,0.08266086170862301
2022-02-23,106565.03307299485,88116.06029245628,1,0.17312407502282104,0.0860142506704992
2022-02-24,106298.02541590885,88116.06029245628,1,0.17104706369015393,0.08830431887111896
2022-02-25,106986.59363230476,88116.06029245628,1,0.17638222415701335,0.08239861491665193
2022-02-26,106922.3596655672,88116.06029245628,1,0.17588743301151835,0.0829495360633739
2022-02-27,106262.61056256577,88116.06029245628,1,0.17077079298202516,0.08860806457772427
2022-02-28,108028.35650357816,88116.06029245628,1,0.18432471672807813,0.07346363511073131
2022-03-01,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-02,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-03,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-04,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-05,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-06,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-07,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-08,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-09,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-10,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-11,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-12,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-13,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-14,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-15,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-16,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-17,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-18,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-19,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-20,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-21,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-22,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-23,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-24,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-25,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-26,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-27,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-28,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-29,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-30,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-03-31,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-01,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-02,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-03,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-04,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-05,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-06,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-07,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-08,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-09,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-10,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-11,108009.03192097484,108009.03192097484,0,0.0,0.07362937796841973
2022-04-12,108653.81704036932,86385.62373039567,1,0.20494625882954584,0.06809919237646668
